angle,mean,stdev,SDOM
0.0,1.090935791015625,0.0038849614526979314,3.884961452697931e-06
90.0,0.0859970703125,0.002057490884012118,2.0574908840121182e-06
180.0,-0.909214599609375,0.003656168284684955,3.656168284684955e-06
