time (seconds),uncal_x,uncal_y,uncal_z,cal_x,cal_y,cal_z
0.005504608154296875,0.092041015625,0.052490234375,0.774658203125,-0.0035798290820312495,0.007495870720214841,1.0074338178222657
0.010926485061645508,0.09619140625,0.0517578125,0.772216796875,0.0005702876171874982,0.006763795361328123,1.0050518665527344
0.016377925872802734,0.09521484375,0.052978515625,0.75830078125,-0.000406210429687498,0.007983920959472653,0.9914747443164063
0.021897315979003906,0.098876953125,0.052978515625,0.766845703125,0.0032556572460937516,0.007983920959472653,0.9998115737597657
0.02741265296936035,0.09716796875,0.0517578125,0.76806640625,0.0015467856640624944,0.006763795361328123,1.0010025493945314
0.03299856185913086,0.09521484375,0.0576171875,0.77734375,-0.000406210429687498,0.012620398232421871,1.01005396421875
0.0385136604309082,0.0986328125,0.055908203125,0.7763671875,0.0030115327343750026,0.01091222239501953,1.0091011837109376
0.04402923583984375,0.10205078125,0.0546875,0.771240234375,0.006429275898437503,0.009692096796874994,1.004099086044922
0.04953956604003906,0.10107421875,0.051513671875,0.7724609375,0.005452777851562493,0.006519770241699217,1.0052900616796876
0.05512809753417969,0.101318359375,0.056640625,0.769775390625,0.005696902363281242,0.011644297753906248,1.0026699152832033
0.060547828674316406,0.10693359375,0.0517578125,0.763916015625,0.011311766132812498,0.006763795361328123,0.9969532322363281
0.06593489646911621,0.102783203125,0.044921875,0.77392578125,0.00716164943359375,-6.890798828125544e-05,1.0067192324414063
0.07131695747375488,0.0966796875,0.051025390625,0.77734375,0.0010585366406249963,0.0060317200024414055,1.01005396421875
0.07673954963684082,0.103271484375,0.052001953125,0.780029296875,0.007649898457031248,0.007007820480957029,1.0126741106152344
0.08212399482727051,0.100341796875,0.054443359375,0.77001953125,0.004720404316406246,0.009448071677246088,1.0029081104101563
0.08750534057617188,0.09912109375,0.051513671875,0.761962890625,0.0034997817578125007,0.006519770241699217,0.9950476712207033
0.09289836883544922,0.098388671875,0.0498046875,0.7626953125,0.0027674082226562535,0.004811594404296869,0.9957622566015625
0.0983433723449707,0.098388671875,0.051513671875,0.780517578125,0.0027674082226562535,0.006519770241699217,1.0131505008691406
0.10355997085571289,0.09765625,0.052734375,0.774169921875,0.0020350346874999925,0.007739895839843747,1.0069574275683595
0.10878849029541016,0.09765625,0.053955078125,0.768310546875,0.0020350346874999925,0.008960021437988276,1.0012407445214844
0.11408495903015137,0.1015625,0.050537109375,0.7724609375,0.005941026874999991,0.005543669763183594,1.0052900616796876
0.1192934513092041,0.09814453125,0.05029296875,0.7734375,0.0025232837109374906,0.005299644643554681,1.0062428421875
0.12449002265930176,0.09765625,0.052978515625,0.76708984375,0.0020350346874999925,0.007983920959472653,1.0000497688867187
0.1296849250793457,0.09912109375,0.054931640625,0.770751953125,0.0034997817578125007,0.0099361219165039,1.0036226957910157
0.13489961624145508,0.098388671875,0.054931640625,0.766357421875,0.0027674082226562535,0.0099361219165039,0.9993351835058595
0.14013457298278809,0.09912109375,0.050048828125,0.77880859375,0.0034997817578125007,0.005055619523925775,1.0114831349804687
0.14533662796020508,0.097412109375,0.052490234375,0.771240234375,0.0017909101757812435,0.007495870720214841,1.004099086044922
0.15053057670593262,0.099609375,0.057373046875,0.765625,0.003988030781249999,0.012376373112792965,0.998620598125
0.1557445526123047,0.099609375,0.05712890625,0.77587890625,0.003988030781249999,0.01213234799316406,1.0086247934570314
0.16094088554382324,0.0986328125,0.059326171875,0.779296875,0.0030115327343750026,0.014328574069824213,1.011959525234375
0.16613483428955078,0.099609375,0.055419921875,0.765380859375,0.003988030781249999,0.010424172155761718,0.9983824029980468
0.17132782936096191,0.10009765625,0.060546875,0.764404296875,0.004476279804687497,0.015548699667968749,0.9974296224902344
0.17653679847717285,0.10888671875,0.064453125,0.7685546875,0.01326476222656249,0.01945310158203125,1.0014789396484376
0.18174481391906738,0.106689453125,0.068603515625,0.7724609375,0.011067641621093749,0.023601528615722657,1.0052900616796876
0.18693757057189941,0.111572265625,0.048095703125,0.766845703125,0.015950131855468744,0.003103418566894528,0.9998115737597657
0.19212985038757324,0.087646484375,0.06396484375,0.77197265625,-0.007974070292968746,0.018965051342773438,1.0048136714257814
0.19739580154418945,0.09033203125,0.069580078125,0.776123046875,-0.005288700664062507,0.02457762909423828,1.0088629885839844
0.20274925231933594,0.107421875,0.070556640625,0.7666015625,0.011800015156249996,0.025553729572753904,0.9995733786328125
0.20815277099609375,0.10205078125,0.06494140625,0.7666015625,0.006429275898437503,0.019941151821289062,0.9995733786328125
0.21354389190673828,0.107421875,0.0625,0.770751953125,0.011800015156249996,0.017500900624999996,1.0036226957910157
0.21910476684570312,0.099365234375,0.066650390625,0.773193359375,0.0037439062695312497,0.021649327658691396,1.0060046470605468
0.22449135780334473,0.10693359375,0.066162109375,0.768310546875,0.011311766132812498,0.021161277419433584,1.0012407445214844
0.2298753261566162,0.0966796875,0.064697265625,0.770751953125,0.0010585366406249963,0.01969712670166015,1.0036226957910157
0.23525571823120117,0.09765625,0.060791015625,0.77001953125,0.0020350346874999925,0.015792724787597655,1.0029081104101563
0.24086427688598633,0.10205078125,0.076171875,0.763671875,0.006429275898437503,0.031166307324218746,0.9967150371093749
0.24625825881958008,0.106689453125,0.066162109375,0.767578125,0.011067641621093749,0.021161277419433584,1.000526159140625
0.2516450881958008,0.09716796875,0.068115234375,0.770751953125,0.0015467856640624944,0.023113478376464845,1.0036226957910157
0.2572944164276123,0.095458984375,0.06689453125,0.76611328125,-0.00016208591796874894,0.02189335277832031,0.9990969883789063
